order_id,amount,profit,category,city,order_date,state,customername,customer_id,product_id,date_id
B-25925,5266,1111,Electronics,Chicago,2021-02-17,Illinois,James Hart,575,575.0,575
B-25602,4853,1764,Office Supplies,Orlando,2021-11-06,Florida,Rhonda Harris,576,576.0,576
B-25602,4853,1764,Office Supplies,Houston,2022-08-30,Texas,Randy Fisher,577,577.0,577
B-26592,9832,1270,Office Supplies,San Francisco,2022-10-07,California,James Hernandez,578,578.0,578
B-26592,796,153,Office Supplies,San Francisco,2022-10-07,California,James Hernandez,579,579.0,579
B-26251,883,127,Furniture,San Francisco,2023-06-04,California,Brenda Murphy,580,580.0,580
B-26251,4539,1155,Furniture,San Francisco,2023-06-04,California,Brenda Murphy,581,581.0,581
B-26251,9659,2226,Office Supplies,San Francisco,2023-06-04,California,Brenda Murphy,582,582.0,582
B-25979,9562,325,Electronics,San Diego,2022-05-13,California,Andrew Kirby,583,583.0,583
B-25437,4688,1841,Electronics,San Francisco,2023-01-23,California,Justin Thomas,584,584.0,584
B-25437,4688,1841,Electronics,San Diego,2021-07-25,California,Jillian Johnson MD,585,585.0,585
B-26986,7900,482,Electronics,Columbus,2025-03-08,Ohio,William Martin,586,586.0,586
B-25990,6967,3257,Furniture,Cincinnati,2022-12-25,Ohio,Mark Dixon,587,587.0,587
B-25990,1091,277,Office Supplies,Cincinnati,2022-12-25,Ohio,Mark Dixon,588,588.0,588
B-25990,6027,1530,Office Supplies,Cincinnati,2022-12-25,Ohio,Mark Dixon,589,589.0,589
B-25222,4852,218,Furniture,Dallas,2024-04-24,Texas,Alicia Allen,590,590.0,590
B-25222,4852,218,Furniture,Tampa,2021-12-24,Florida,Cynthia Meyer,591,591.0,591
B-25222,4852,218,Furniture,Springfield,2023-09-07,Illinois,Brandon Norton,592,592.0,592
B-26402,4314,1453,Furniture,Tampa,2021-08-10,Florida,Christina Scott,593,593.0,593
B-26792,3288,1477,Office Supplies,Austin,2024-05-26,Texas,Andrew Macias,594,594.0,594
B-26792,3288,1477,Office Supplies,Springfield,2022-02-19,Illinois,Alejandro Williams,595,595.0,595
B-25154,3977,813,Office Supplies,New York City,2024-12-09,New York,Mark Rodriguez,596,596.0,596
B-26114,6252,1377,Electronics,Chicago,2023-06-01,Illinois,Sarah Montgomery,597,597.0,597
B-26485,9084,3253,Office Supplies,Buffalo,2023-11-05,New York,Marisa Prince,598,598.0,598
B-26191,8994,1481,Electronics,San Diego,2020-06-21,California,James Bonilla,599,599.0,599
B-26754,1089,176,Office Supplies,Dallas,2020-10-26,Texas,Robin Myers,600,600.0,600
B-25953,6690,1001,Office Supplies,Springfield,2022-06-06,Illinois,Nancy Sanchez,601,601.0,601
B-25953,6690,1001,Office Supplies,Chicago,2021-11-13,Illinois,Sydney Walls,602,602.0,602
B-25953,4985,1920,Furniture,Springfield,2022-06-06,Illinois,Nancy Sanchez,603,603.0,603
B-25953,4985,1920,Furniture,Chicago,2021-11-13,Illinois,Sydney Walls,604,604.0,604
B-26516,8590,3565,Electronics,Miami,2021-11-11,Florida,Deborah Hoffman,605,605.0,605
B-26516,6973,3038,Furniture,Miami,2021-11-11,Florida,Deborah Hoffman,606,606.0,606
B-26843,4591,1941,Electronics,Dallas,2021-07-31,Texas,Megan Williams,607,607.0,607
B-26843,9612,2572,Office Supplies,Dallas,2021-07-31,Texas,Megan Williams,608,608.0,608
B-26167,5343,655,Furniture,San Diego,2024-04-13,California,Shane Clark,609,609.0,609
B-26972,6956,318,Office Supplies,Springfield,2022-04-19,Illinois,Steven Haynes,610,610.0,610
B-25673,5306,2405,Furniture,Buffalo,2024-03-23,New York,Kimberly Fuller,611,611.0,611
B-26587,8982,448,Furniture,New York City,2021-05-07,New York,Angela Lyons,612,612.0,612
B-26587,4826,562,Office Supplies,New York City,2021-05-07,New York,Angela Lyons,613,613.0,613
B-26668,972,106,Office Supplies,Cincinnati,2022-05-06,Ohio,Betty Tucker,614,614.0,614
B-26906,3665,802,Office Supplies,Miami,2021-08-09,Florida,Brianna Hunt,615,615.0,615
B-26906,3665,802,Office Supplies,Tampa,2025-02-09,Florida,Cathy Clark,616,616.0,616
B-25226,9808,2117,Office Supplies,Los Angeles,2024-04-23,California,Nicole Warren,617,617.0,617
B-25166,1133,73,Furniture,Cleveland,2023-02-23,Ohio,Richard Castaneda,618,618.0,618
B-25166,1133,73,Furniture,San Diego,2024-06-06,California,Sarah Torres,619,619.0,619
B-25166,6248,1168,Furniture,Cleveland,2023-02-23,Ohio,Richard Castaneda,620,620.0,620
B-25166,6248,1168,Furniture,San Diego,2024-06-06,California,Sarah Torres,621,621.0,621
B-25454,5666,2733,Electronics,Tampa,2025-01-27,Florida,Vanessa Deleon,622,622.0,622
B-26215,4171,1450,Office Supplies,Dallas,2023-04-07,Texas,Richard Lyons,623,623.0,623
B-25777,6236,2839,Electronics,Springfield,2022-01-20,Illinois,Eric Adams,624,624.0,624
B-25777,6236,2839,Electronics,Orlando,2022-05-10,Florida,Chad Brown,625,625.0,625
B-25383,5410,2456,Furniture,Los Angeles,2024-05-29,California,Kayla Becker,626,626.0,626
B-25383,5410,2456,Furniture,Tampa,2022-01-04,Florida,Ashley Freeman,627,627.0,627
B-26409,3024,1353,Furniture,Los Angeles,2024-05-02,California,Scott Harris,628,628.0,628
B-26409,3024,1353,Furniture,Columbus,2021-12-28,Ohio,John James,629,629.0,629
B-26684,7434,2851,Office Supplies,Springfield,2022-12-12,Illinois,Jesse Bond,630,630.0,630
B-26726,7213,508,Electronics,Dallas,2023-08-17,Texas,Brandon Hughes,631,631.0,631
B-26726,7213,508,Electronics,Cincinnati,2021-11-29,Ohio,Lynn Reynolds,632,632.0,632
B-26726,3176,586,Furniture,Dallas,2023-08-17,Texas,Brandon Hughes,633,633.0,633
B-26726,3176,586,Furniture,Cincinnati,2021-11-29,Ohio,Lynn Reynolds,634,634.0,634
B-26136,9144,2220,Office Supplies,Miami,2021-06-13,Florida,Ronald Good,635,635.0,635
B-26098,4146,865,Furniture,Houston,2022-07-04,Texas,Kyle Baker,636,636.0,636
B-26098,3793,875,Furniture,Houston,2022-07-04,Texas,Kyle Baker,637,637.0,637
B-25430,7169,2385,Furniture,Los Angeles,2021-06-27,California,Michael Rivera,638,638.0,638
B-25430,4046,417,Furniture,Los Angeles,2021-06-27,California,Michael Rivera,639,639.0,639
B-25266,4164,905,Electronics,San Diego,2023-12-04,California,Lori Adkins,640,640.0,640
B-25266,5389,2196,Furniture,San Diego,2023-12-04,California,Lori Adkins,641,641.0,641
B-25283,5448,2204,Furniture,New York City,2022-08-09,New York,Luis Warner,642,642.0,642
B-25227,4115,1285,Furniture,Orlando,2020-04-08,Florida,Donald Perry,643,643.0,643
B-25227,4761,2231,Furniture,Orlando,2020-04-08,Florida,Donald Perry,644,644.0,644
B-25669,5899,2264,Office Supplies,Buffalo,2023-10-20,New York,Adam Stevens,645,645.0,645
B-25064,6109,3040,Furniture,Buffalo,2022-02-10,New York,Kimberly Johnson,646,646.0,646
B-25064,6109,3040,Furniture,Rochester,2023-10-05,New York,Kelly Jones,647,647.0,647
B-25064,4628,1491,Electronics,Buffalo,2022-02-10,New York,Kimberly Johnson,648,648.0,648
B-25064,4628,1491,Electronics,Rochester,2023-10-05,New York,Kelly Jones,649,649.0,
B-26268,4369,584,Office Supplies,Peoria,2022-09-22,Illinois,Ashley Petty,650,650.0,
B-26268,4369,584,Office Supplies,Austin,2021-04-03,Texas,Crystal Ross,651,651.0,
B-25456,5632,2358,Furniture,Los Angeles,2021-05-03,California,Alexis Duffy,652,652.0,
B-25456,5632,2358,Furniture,Miami,2024-02-11,Florida,Stephanie Sanchez,653,653.0,
B-25456,5632,2358,Furniture,Cleveland,2025-02-04,Ohio,Reginald Espinoza,654,654.0,
B-25495,7519,402,Office Supplies,San Diego,2022-10-12,California,Sandra Hicks,655,655.0,
B-25495,1564,674,Electronics,San Diego,2022-10-12,California,Sandra Hicks,656,656.0,
B-26552,2804,936,Electronics,Austin,2022-02-06,Texas,Olivia Orozco,657,657.0,
B-26552,2804,936,Electronics,Tampa,2020-11-09,Florida,Larry Moore,658,658.0,
B-26552,2804,936,Electronics,Tampa,2023-05-03,Florida,Mrs. Rachel Cannon DDS,659,659.0,
B-25203,2321,505,Furniture,Springfield,2022-10-04,Illinois,Daniel Flowers,660,660.0,
B-25462,5730,482,Electronics,Tampa,2024-08-21,Florida,Randy Acosta,661,661.0,
B-26145,7441,867,Furniture,Chicago,2021-11-20,Illinois,Deborah Williams,662,662.0,
B-26145,7441,867,Furniture,Austin,2020-05-13,Texas,Robert Michael,663,663.0,
B-25552,1732,766,Office Supplies,New York City,2023-02-28,New York,Danny Ramirez,664,664.0,
B-25552,8788,3944,Office Supplies,New York City,2023-02-28,New York,Danny Ramirez,665,665.0,
B-26069,838,271,Office Supplies,Columbus,2021-01-21,Ohio,Stephen Baker,666,666.0,
B-26069,838,271,Office Supplies,Peoria,2022-02-28,Illinois,Jeffrey Wilcox,667,667.0,
B-26069,3577,699,Furniture,Columbus,2021-01-21,Ohio,Stephen Baker,668,668.0,
B-26069,3577,699,Furniture,Peoria,2022-02-28,Illinois,Jeffrey Wilcox,669,669.0,
B-25120,7122,1836,Electronics,Dallas,2024-04-25,Texas,James Clarke,670,670.0,
B-25120,7122,1836,Electronics,Houston,2023-03-10,Texas,Julia Gallagher,671,671.0,
B-25120,7122,1836,Electronics,New York City,2023-07-10,New York,Ronald Frey Jr.,672,672.0,
B-25120,7327,2596,Office Supplies,Dallas,2024-04-25,Texas,James Clarke,673,673.0,
B-25120,7327,2596,Office Supplies,Houston,2023-03-10,Texas,Julia Gallagher,674,674.0,
B-25120,7327,2596,Office Supplies,New York City,2023-07-10,New York,Ronald Frey Jr.,675,675.0,
B-26146,2239,1094,Electronics,Tampa,2024-07-28,Florida,Megan Charles,676,676.0,
B-26146,4932,1153,Office Supplies,Tampa,2024-07-28,Florida,Megan Charles,677,677.0,
B-25549,4609,1084,Electronics,Orlando,2023-07-30,Florida,Amy Duran MD,678,678.0,
B-25549,2328,788,Office Supplies,Orlando,2023-07-30,Florida,Amy Duran MD,679,679.0,
B-25549,4734,958,Electronics,Orlando,2023-07-30,Florida,Amy Duran MD,680,680.0,
B-25488,1388,345,Furniture,New York City,2024-10-05,New York,Christopher Thomas,681,681.0,
B-25488,8555,1638,Electronics,New York City,2024-10-05,New York,Christopher Thomas,682,682.0,
B-26885,9024,730,Furniture,Dallas,2024-02-20,Texas,Peter Castro,683,683.0,
B-26885,2468,418,Electronics,Dallas,2024-02-20,Texas,Peter Castro,684,684.0,
B-25703,9438,1801,Electronics,Orlando,2023-04-19,Florida,Steven Acosta,685,685.0,
B-25703,9438,1801,Electronics,Austin,2023-10-29,Texas,Lindsay Jackson,686,686.0,
B-25809,2685,379,Electronics,Cleveland,2022-03-08,Ohio,Kelly Smith,687,687.0,
B-25809,2685,379,Electronics,Tampa,2022-12-08,Florida,Sabrina Hartman,688,688.0,
B-25809,9916,4602,Furniture,Cleveland,2022-03-08,Ohio,Kelly Smith,689,689.0,
B-25809,9916,4602,Furniture,Tampa,2022-12-08,Florida,Sabrina Hartman,690,690.0,
B-25809,6184,50,Electronics,Cleveland,2022-03-08,Ohio,Kelly Smith,691,691.0,
B-25809,6184,50,Electronics,Tampa,2022-12-08,Florida,Sabrina Hartman,692,692.0,
B-25809,4548,2135,Office Supplies,Cleveland,2022-03-08,Ohio,Kelly Smith,693,693.0,
B-25809,4548,2135,Office Supplies,Tampa,2022-12-08,Florida,Sabrina Hartman,694,694.0,
B-25477,7195,1665,Office Supplies,Rochester,2024-07-27,New York,Cynthia Smith,695,695.0,
B-25477,7195,1665,Office Supplies,Buffalo,2022-07-05,New York,Olivia Dickerson,696,696.0,
B-26018,3098,957,Furniture,Austin,2024-07-04,Texas,Whitney Stout,697,697.0,
B-25329,5412,1192,Furniture,San Diego,2024-02-28,California,Stephanie Flores,698,698.0,
B-25329,5412,1192,Furniture,Los Angeles,2025-01-03,California,Gregory English,699,699.0,
B-25182,1397,686,Furniture,New York City,2021-12-07,New York,Natalie Maxwell,700,700.0,
B-25492,9279,552,Furniture,Buffalo,2021-12-14,New York,Tina Blake,701,701.0,
B-25492,9279,552,Furniture,San Francisco,2020-11-30,California,Clarence Cooke,702,702.0,
B-25492,2596,1003,Office Supplies,Buffalo,2021-12-14,New York,Tina Blake,703,703.0,
B-25492,2596,1003,Office Supplies,San Francisco,2020-11-30,California,Clarence Cooke,704,704.0,
B-25517,6732,911,Furniture,Buffalo,2021-12-29,New York,Tamara Guzman,705,705.0,
B-25517,4495,1408,Office Supplies,Buffalo,2021-12-29,New York,Tamara Guzman,706,706.0,
B-25200,9653,2471,Office Supplies,Buffalo,2024-07-08,New York,Marissa Hartman,707,707.0,
B-26009,8945,1728,Furniture,Peoria,2021-02-10,Illinois,Sara Garcia,708,708.0,
B-26580,4007,201,Furniture,Columbus,2020-10-21,Ohio,Kathryn Rogers,709,709.0,
B-26580,4007,201,Furniture,Dallas,2023-04-17,Texas,Kyle Dickson,710,710.0,
B-25679,810,231,Furniture,Tampa,2020-10-21,Florida,Jacob Decker,711,711.0,
B-26034,9789,2071,Furniture,Rochester,2023-12-28,New York,Aaron Johnson,712,712.0,
B-26034,9229,4090,Electronics,Rochester,2023-12-28,New York,Aaron Johnson,713,713.0,
B-25148,8141,3968,Office Supplies,Rochester,2022-12-23,New York,William Morse,714,714.0,
B-25148,8141,3968,Office Supplies,Peoria,2022-08-10,Illinois,Carrie Smith,715,715.0,
B-25148,1067,251,Furniture,Rochester,2022-12-23,New York,William Morse,716,716.0,
B-25148,1067,251,Furniture,Peoria,2022-08-10,Illinois,Carrie Smith,717,717.0,
B-25830,3839,1415,Office Supplies,Los Angeles,2023-10-17,California,Vincent Roth,718,718.0,
B-25830,3839,1415,Office Supplies,Orlando,2022-02-28,Florida,Andrew Benson,719,719.0,
B-25762,2858,482,Electronics,Austin,2024-05-24,Texas,Jason Wilson,720,720.0,
B-26794,2137,638,Furniture,New York City,2020-10-02,New York,Colin Patterson,721,721.0,
B-26794,2831,1289,Furniture,New York City,2020-10-02,New York,Colin Patterson,722,722.0,
B-25011,3913,961,Furniture,Columbus,2024-02-10,Ohio,Eric Bates,723,723.0,
B-25011,3913,961,Furniture,San Francisco,2021-02-06,California,Steven Keith,724,724.0,
B-25515,4468,1940,Office Supplies,Tampa,2022-03-16,Florida,Seth Rodriguez,725,725.0,
B-25369,1579,602,Electronics,Cincinnati,2020-05-24,Ohio,Lauren Jones,726,726.0,
B-25369,1579,602,Electronics,Dallas,2025-02-16,Texas,Thomas Wallace,727,727.0,
B-25369,1579,602,Electronics,Cincinnati,2021-11-16,Ohio,Mr. Daniel Wilson,728,728.0,
B-25369,1579,602,Electronics,Rochester,2024-09-08,New York,Julie Smith MD,729,729.0,
B-25369,3760,1849,Furniture,Cincinnati,2020-05-24,Ohio,Lauren Jones,730,730.0,
B-25369,3760,1849,Furniture,Dallas,2025-02-16,Texas,Thomas Wallace,731,731.0,
B-25369,3760,1849,Furniture,Cincinnati,2021-11-16,Ohio,Mr. Daniel Wilson,732,732.0,
B-25369,3760,1849,Furniture,Rochester,2024-09-08,New York,Julie Smith MD,733,733.0,
B-26222,8706,3099,Office Supplies,Chicago,2022-06-29,Illinois,Carol Mitchell,734,734.0,
B-26222,4708,696,Electronics,Chicago,2022-06-29,Illinois,Carol Mitchell,735,735.0,
B-26222,8089,3132,Furniture,Chicago,2022-06-29,Illinois,Carol Mitchell,736,736.0,
B-25316,5462,673,Electronics,Austin,2022-11-03,Texas,John Thompson,737,737.0,
B-25507,6392,444,Electronics,Tampa,2023-11-28,Florida,Debra Rodriguez,738,738.0,
B-25846,8706,1724,Electronics,Orlando,2020-04-25,Florida,Erin Vasquez,739,739.0,
B-25763,2349,319,Office Supplies,Miami,2022-01-18,Florida,Clayton Lara,740,740.0,
B-25763,8220,3882,Furniture,Miami,2022-01-18,Florida,Clayton Lara,741,741.0,
B-25763,2379,279,Furniture,Miami,2022-01-18,Florida,Clayton Lara,742,742.0,
B-25763,7377,2049,Office Supplies,Miami,2022-01-18,Florida,Clayton Lara,743,743.0,
B-25465,717,158,Furniture,Cleveland,2022-03-23,Ohio,Tony Ray,744,744.0,
B-25465,717,158,Furniture,Miami,2020-06-24,Florida,Steven Frey,745,745.0,
B-25465,717,158,Furniture,Buffalo,2022-12-23,New York,Stephanie Leonard,746,746.0,
B-25465,717,158,Furniture,New York City,2024-11-24,New York,Crystal Chambers,747,747.0,
B-25465,717,158,Furniture,Orlando,2020-11-06,Florida,Robert White,748,748.0,
B-25465,717,158,Furniture,Rochester,2023-10-24,New York,Sylvia Barron,749,749.0,
B-25465,508,177,Furniture,Cleveland,2022-03-23,Ohio,Tony Ray,750,750.0,
B-25465,508,177,Furniture,Miami,2020-06-24,Florida,Steven Frey,751,751.0,
B-25465,508,177,Furniture,Buffalo,2022-12-23,New York,Stephanie Leonard,752,752.0,
B-25465,508,177,Furniture,New York City,2024-11-24,New York,Crystal Chambers,753,753.0,
B-25465,508,177,Furniture,Orlando,2020-11-06,Florida,Robert White,754,754.0,
B-25465,508,177,Furniture,Rochester,2023-10-24,New York,Sylvia Barron,755,755.0,
B-26352,9382,1085,Electronics,Chicago,2023-07-18,Illinois,Marcus Brown,756,756.0,
B-26352,9382,1085,Electronics,Rochester,2022-05-16,New York,Annette Pierce,757,757.0,
B-26352,4936,576,Furniture,Chicago,2023-07-18,Illinois,Marcus Brown,758,758.0,
B-26352,4936,576,Furniture,Rochester,2022-05-16,New York,Annette Pierce,759,759.0,
B-26528,2663,64,Furniture,San Francisco,2024-06-16,California,Donald Hernandez,760,760.0,
B-26528,2663,64,Furniture,Cleveland,2021-10-23,Ohio,Megan Davis,761,761.0,
B-26670,5151,1680,Electronics,Houston,2022-10-22,Texas,Robert Brooks,762,762.0,
B-25331,2514,95,Office Supplies,Rochester,2023-07-17,New York,Miguel Alvarez,763,763.0,
B-25832,6129,2976,Electronics,New York City,2025-02-24,New York,Jennifer Arnold,764,764.0,
B-25832,4395,1663,Furniture,New York City,2025-02-24,New York,Jennifer Arnold,765,765.0,
B-25897,5393,2642,Furniture,Cincinnati,2021-03-07,Ohio,Jessica Blankenship,766,766.0,
B-25713,2280,509,Electronics,Buffalo,2021-01-03,New York,Peggy Campos,767,767.0,
B-25065,6596,1439,Office Supplies,Cincinnati,2023-05-03,Ohio,Craig Ortega,768,768.0,
B-25949,4510,1896,Office Supplies,Los Angeles,2023-10-25,California,Johnny Simon,769,769.0,
B-26033,6077,2378,Electronics,New York City,2022-08-21,New York,Keith Brooks,770,770.0,
B-26017,5379,2510,Electronics,Columbus,2022-04-16,Ohio,Jason Martinez,771,771.0,
B-26926,4629,1660,Office Supplies,San Diego,2023-04-02,California,Steven Herrera,772,772.0,
B-26258,2710,555,Electronics,Chicago,2024-10-21,Illinois,Beverly Lamb,773,773.0,
B-26258,3224,1018,Office Supplies,Chicago,2024-10-21,Illinois,Beverly Lamb,774,774.0,
B-26240,8042,936,Office Supplies,Springfield,2021-07-09,Illinois,Michael Williams,775,775.0,
B-26240,8042,936,Office Supplies,Los Angeles,2022-04-08,California,Zachary Carpenter,776,776.0,
B-26922,3957,151,Office Supplies,Austin,2022-04-30,Texas,Timothy Baker,777,777.0,
B-26894,8769,3178,Office Supplies,Chicago,2023-01-20,Illinois,Adam James,778,778.0,
B-25330,2957,917,Office Supplies,Chicago,2024-11-17,Illinois,Katrina Wood,779,779.0,
B-26288,5344,2607,Office Supplies,Dallas,2022-04-23,Texas,James Murray,780,780.0,
B-26288,5344,2607,Office Supplies,Rochester,2025-02-18,New York,Mr. Nathaniel Reeves,781,781.0,
B-25228,6061,2121,Electronics,Cleveland,2021-05-27,Ohio,Jodi Wood,782,782.0,
B-25228,6061,2121,Electronics,San Diego,2022-01-17,California,Dr. Thomas Peterson,783,783.0,
B-26457,5376,1928,Furniture,New York City,2025-01-15,New York,Mario Hall,784,784.0,
B-25790,2792,1008,Electronics,Miami,2021-02-14,Florida,Justin Rosales,785,785.0,
B-25868,2944,249,Office Supplies,Columbus,2024-08-31,Ohio,Autumn Lee,786,786.0,
B-25868,2944,249,Office Supplies,Dallas,2022-12-26,Texas,Victoria Duran,787,787.0,
B-25381,4220,945,Office Supplies,Springfield,2024-03-21,Illinois,Barry Garcia,788,788.0,
B-25381,4220,945,Office Supplies,Peoria,2020-12-15,Illinois,Dawn Webb,789,789.0,
B-25153,8526,1704,Office Supplies,Austin,2023-03-21,Texas,Patricia Sanford,790,790.0,
B-26576,8218,1430,Furniture,San Francisco,2023-06-08,California,William Walters,791,791.0,
B-26526,599,265,Electronics,Buffalo,2022-07-17,New York,Emma Scott,792,792.0,
B-26526,599,265,Electronics,Rochester,2024-12-05,New York,Sabrina Buckley,793,793.0,
B-26526,2727,543,Furniture,Buffalo,2022-07-17,New York,Emma Scott,794,794.0,
B-26526,2727,543,Furniture,Rochester,2024-12-05,New York,Sabrina Buckley,795,795.0,
B-25819,2589,605,Office Supplies,San Francisco,2023-11-02,California,Robert Rojas,796,796.0,
B-25819,2589,605,Office Supplies,Cleveland,2024-10-05,Ohio,Eric Johnson,797,797.0,
B-25698,3776,1100,Electronics,Austin,2022-11-13,Texas,Heather Parker,798,798.0,
B-25698,3776,1100,Electronics,Peoria,2022-12-28,Illinois,Thomas Matthews,799,799.0,
B-26820,5402,1666,Furniture,Cleveland,2025-02-26,Ohio,Kimberly Beard,800,800.0,
B-25396,5165,885,Office Supplies,Peoria,2022-11-12,Illinois,Lydia Donovan,801,801.0,
B-25396,4863,2394,Furniture,Peoria,2022-11-12,Illinois,Lydia Donovan,802,802.0,
B-25529,1626,258,Office Supplies,Orlando,2021-06-07,Florida,Edward Johnson,803,803.0,
B-26501,8851,3962,Furniture,Miami,2020-09-26,Florida,Ricky Smith,804,804.0,
B-26910,9680,3295,Furniture,Rochester,2024-04-29,New York,Mr. Ralph Garcia Jr.,805,805.0,
B-26910,8468,3666,Office Supplies,Rochester,2024-04-29,New York,Mr. Ralph Garcia Jr.,806,806.0,
B-26910,4441,314,Furniture,Rochester,2024-04-29,New York,Mr. Ralph Garcia Jr.,807,807.0,
B-25978,6622,2673,Furniture,New York City,2024-04-10,New York,Malik Walker,,808.0,
B-26537,3260,207,Furniture,San Diego,2023-12-21,California,Tanya Walker,,809.0,
B-25881,8709,2322,Furniture,Austin,2024-05-02,Texas,Sherri Ferguson DVM,,810.0,
B-25881,8709,2322,Furniture,San Francisco,2024-11-21,California,Kristin Hart,,811.0,
B-25237,5250,187,Office Supplies,Cincinnati,2022-03-17,Ohio,Jim Johnson,,812.0,
B-25237,5250,187,Office Supplies,Houston,2023-05-14,Texas,David Hamilton,,813.0,
B-26122,4116,921,Office Supplies,Los Angeles,2024-10-07,California,Michael Jimenez,,814.0,
B-26122,4116,921,Office Supplies,Springfield,2020-09-08,Illinois,Angela Norman,,815.0,
B-25709,1109,418,Office Supplies,Los Angeles,2021-08-19,California,Denise Mcdaniel,,816.0,
B-26656,3573,562,Office Supplies,Rochester,2022-10-12,New York,Michael Rodriguez,,817.0,
B-26656,3573,562,Office Supplies,San Diego,2020-05-23,California,Matthew Huff,,818.0,
B-26656,3573,562,Office Supplies,Tampa,2020-04-18,Florida,Linda Little,,819.0,
B-26656,8055,661,Electronics,Rochester,2022-10-12,New York,Michael Rodriguez,,820.0,
B-26656,8055,661,Electronics,San Diego,2020-05-23,California,Matthew Huff,,821.0,
B-26656,8055,661,Electronics,Tampa,2020-04-18,Florida,Linda Little,,822.0,
B-25801,6829,2609,Electronics,San Francisco,2022-06-04,California,Kerri Andrews,,823.0,
B-25801,6390,3089,Office Supplies,San Francisco,2022-06-04,California,Kerri Andrews,,824.0,
B-25006,5831,1574,Office Supplies,San Francisco,2022-11-16,California,Jeffrey Johnson III,,825.0,
B-25006,5831,1574,Office Supplies,San Diego,2024-07-18,California,Daniel Dixon,,826.0,
B-25006,5831,1574,Office Supplies,Miami,2023-07-16,Florida,Tiffany Robinson,,827.0,
B-26106,7952,3865,Furniture,Peoria,2020-08-10,Illinois,Mr. Gregg Sawyer,,828.0,
B-25789,3659,379,Furniture,Los Angeles,2024-06-22,California,John Silva,,829.0,
B-26292,4183,1159,Office Supplies,Springfield,2020-07-13,Illinois,Nathan Moss,,830.0,
B-25895,7478,1381,Electronics,Houston,2024-04-16,Texas,Donald Medina,,831.0,
B-25813,702,238,Electronics,Tampa,2021-03-13,Florida,Charles Henderson,,832.0,
B-26863,4037,1494,Furniture,San Francisco,2023-04-01,California,Brenda Davis,,833.0,
B-25759,5014,2332,Furniture,Chicago,2020-11-10,Illinois,Leah Calderon,,834.0,
B-26357,9879,4930,Electronics,Rochester,2023-06-08,New York,Brandi Vasquez,,835.0,
B-26819,8762,3502,Electronics,Tampa,2021-08-17,Florida,Debra Richards,,836.0,
B-25502,8490,800,Office Supplies,New York City,2020-05-24,New York,Tammy Day,,837.0,
B-25258,6951,164,Furniture,Buffalo,2021-08-12,New York,Sheila Clay,,838.0,
B-26878,1078,309,Electronics,Cleveland,2022-09-03,Ohio,Nicholas Flores,,839.0,
B-26878,1078,309,Electronics,Chicago,2020-10-01,Illinois,Jasmin Jones,,840.0,
B-25170,8560,2166,Office Supplies,Tampa,2022-05-27,Florida,Matthew Gardner,,841.0,
B-25170,1031,318,Electronics,Tampa,2022-05-27,Florida,Matthew Gardner,,842.0,
B-26842,6402,2770,Office Supplies,Orlando,2024-03-10,Florida,Joseph Perkins,,843.0,
B-26842,6402,2770,Office Supplies,Orlando,2023-10-05,Florida,Ashley Adams MD,,844.0,
B-26842,5916,1594,Electronics,Orlando,2024-03-10,Florida,Joseph Perkins,,845.0,
B-26842,5916,1594,Electronics,Orlando,2023-10-05,Florida,Ashley Adams MD,,846.0,
B-26599,4015,1751,Furniture,San Francisco,2022-08-28,California,Cheryl Stevens,,847.0,
B-26599,4015,1751,Furniture,New York City,2020-09-08,New York,Jorge George,,848.0,
B-25705,9335,557,Electronics,Los Angeles,2021-04-27,California,Ann Mooney,,849.0,
B-26366,4706,594,Office Supplies,Cleveland,2021-08-21,Ohio,James Mendoza,,850.0,
B-26366,4706,594,Office Supplies,Columbus,2021-05-16,Ohio,Kaitlin Garrison,,851.0,
B-26366,6584,371,Office Supplies,Cleveland,2021-08-21,Ohio,James Mendoza,,852.0,
B-26366,6584,371,Office Supplies,Columbus,2021-05-16,Ohio,Kaitlin Garrison,,853.0,
B-26116,6389,734,Furniture,Dallas,2022-01-15,Texas,Jeremy Jackson,,854.0,
B-26443,9869,4299,Electronics,San Diego,2023-03-21,California,Dale Craig,,855.0,
B-26443,9869,4299,Electronics,Buffalo,2023-12-28,New York,Joseph Hooper,,856.0,
B-25955,655,297,Office Supplies,Buffalo,2022-02-15,New York,Alexander Adams,,857.0,
B-25955,655,297,Office Supplies,Orlando,2023-11-30,Florida,Ashlee Mills,,858.0,
B-26383,798,308,Electronics,Buffalo,2023-01-12,New York,Brittany Jenkins,,859.0,
B-26383,798,308,Electronics,Cleveland,2023-05-19,Ohio,Eddie Gonzales,,860.0,
B-26383,7967,2504,Electronics,Buffalo,2023-01-12,New York,Brittany Jenkins,,861.0,
B-26383,7967,2504,Electronics,Cleveland,2023-05-19,Ohio,Eddie Gonzales,,862.0,
B-26999,3756,1318,Furniture,Miami,2024-02-19,Florida,Edward Valencia,,863.0,
B-26712,5196,2477,Office Supplies,Austin,2021-12-01,Texas,Emma Bruce,,864.0,
B-26712,6586,1794,Furniture,Austin,2021-12-01,Texas,Emma Bruce,,865.0,
B-26066,6673,950,Office Supplies,Buffalo,2024-12-19,New York,Carl Wade DDS,,866.0,
B-25996,714,232,Furniture,Columbus,2023-01-18,Ohio,Brandon Alvarado,,867.0,
